Timestamp,Time,Roll,Pitch,Yaw,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1779273323334581551,2026-05-20 16:05:23.333,-2.136000,1.302000,292.052000,-0.304900,0.109700,0.146200,-0.004878,-0.014367,0.337891,0.269000,0.316000,-10.251000
1779273323359746329,2026-05-20 16:05:23.358,-2.135000,1.300000,292.543000,-0.302700,0.121400,0.148400,-0.005491,-0.012826,0.342417,0.238000,0.313000,-10.225000
1779273323384646162,2026-05-20 16:05:23.383,-2.134000,1.299000,293.030000,-0.301000,0.117500,0.151700,-0.007384,-0.012398,0.340064,0.228000,0.302000,-10.169000
1779273323409665181,2026-05-20 16:05:23.408,-2.135000,1.301000,293.518000,-0.300800,0.123400,0.151700,-0.006017,-0.012117,0.342828,0.237000,0.321000,-10.240000
1779273323434601644,2026-05-20 16:05:23.433,-2.137000,1.303000,294.005000,-0.300900,0.121400,0.148500,-0.010237,-0.009944,0.343954,0.289000,0.362000,-10.220000
1779273323459555070,2026-05-20 16:05:23.458,-2.139000,1.305000,294.495000,-0.298900,0.127300,0.151800,-0.009587,-0.010369,0.344292,0.220000,0.297000,-10.225000
1779273323484629403,2026-05-20 16:05:23.483,-2.142000,1.308000,294.984000,-0.294200,0.128200,0.153100,-0.011409,-0.009190,0.342613,0.230000,0.172000,-10.166000
1779273323509658459,2026-05-20 16:05:23.508,-2.147000,1.314000,295.479000,-0.295900,0.135100,0.151800,-0.010179,-0.008790,0.348391,0.295000,0.355000,-10.198000
1779273323534594959,2026-05-20 16:05:23.533,-2.152000,1.319000,295.970000,-0.296000,0.130200,0.149700,-0.014987,-0.008473,0.348867,0.324000,0.258000,-10.127000
1779273323559621996,2026-05-20 16:05:23.558,-2.158000,1.323000,296.471000,-0.294100,0.132100,0.150900,-0.010858,-0.009959,0.348693,0.241000,0.255000,-10.102000
1779273323584621162,2026-05-20 16:05:23.583,-2.164000,1.327000,296.969000,-0.293100,0.137000,0.154100,-0.015840,-0.012419,0.349995,0.319000,0.314000,-10.139000
1779273323609745792,2026-05-20 16:05:23.608,-2.172000,1.329000,297.468000,-0.293000,0.141900,0.148700,-0.014292,-0.011020,0.351294,0.326000,0.350000,-10.043000
1779273323635616107,2026-05-20 16:05:23.634,-2.180000,1.330000,297.964000,-0.290200,0.141800,0.151000,-0.015123,-0.013293,0.348270,0.265000,0.363000,-10.061000
1779273323659522384,2026-05-20 16:05:23.658,-2.185000,1.332000,298.460000,-0.288300,0.144800,0.153200,-0.013230,-0.014630,0.350087,0.346000,0.414000,-10.098000
1779273323685604403,2026-05-20 16:05:23.684,-2.191000,1.331000,298.954000,-0.288300,0.145800,0.155400,-0.013977,-0.013588,0.346127,0.332000,0.496000,-10.092000
1779273323709640459,2026-05-20 16:05:23.708,-2.194000,1.332000,299.447000,-0.284400,0.153500,0.156600,-0.010564,-0.013291,0.344871,0.272000,0.401000,-10.106000
1779273323735545144,2026-05-20 16:05:23.734,-2.198000,1.331000,299.942000,-0.281600,0.152500,0.153500,-0.010733,-0.014533,0.344955,0.260000,0.549000,-10.103000
1779273323760612477,2026-05-20 16:05:23.759,-2.198000,1.331000,300.438000,-0.283400,0.153500,0.154500,-0.009909,-0.014022,0.345962,0.358000,0.535000,-10.102000
1779273323785618755,2026-05-20 16:05:23.784,-2.199000,1.331000,300.929000,-0.280600,0.157400,0.156800,-0.007010,-0.015546,0.344580,0.256000,0.451000,-10.137000
